LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC;PAID;ID
29300;68024;115954;HomeImp;Other;6;NA;NA;109.92;11;21;44.369;1;5300
29400;119256;160683;DebtCon;ProfExe;6;0;0;109.12;3;27;33.302;1;5301
29400;48800;86000;DebtCon;Other;5;1;0;52.77;2;21;NA;0;5302
29400;39354;75553;DebtCon;Mgr;13;1;0;77.34;6;15;35.11;1;5303
29400;109457;145453;DebtCon;Other;15;0;0;222.86;1;40;40.697;1;5304
29500;232801;289260;DebtCon;ProfExe;13;0;0;264.43;2;25;26.981;1;5305
29500;50079;80222;DebtCon;Office;1;0;0;147.99;2;19;38.139;1;5306
29500;48590;81354;DebtCon;Office;0;0;0;157.03;3;18;40.171;1;5307
29500;118000;169900;DebtCon;Mgr;8;0;0;138.97;1;23;NA;0;5308
29600;233916;291490;DebtCon;ProfExe;15;0;1;259.73;2;25;25.105;1;5309
29700;46268;79463;DebtCon;Office;0;0;0;161.28;3;19;40.262;1;5310
29700;100657;148653;DebtCon;Other;14;0;0;221.93;0;40;42.303;1;5311
29800;134560;187551;DebtCon;ProfExe;1;0;0;225.09;1;19;39.212;1;5312
29800;225481;290762;DebtCon;ProfExe;13;0;1;239.32;1;26;24.778;1;5313
29800;34000;71000;DebtCon;Other;10;NA;NA;115.67;NA;24;NA;1;5314
29900;230499;294326;DebtCon;ProfExe;15;0;1;250.49;2;26;27.921;1;5315
29900;135955;182161;DebtCon;ProfExe;0;0;0;235.37;2;18;38.7;1;5316
29900;73506;115000;DebtCon;Mgr;11;0;0;77.13;1;35;NA;1;5317
29900;22000;NA;DebtCon;Other;2;2;0;81.13;11;10;NA;0;5318
29900;131756;167302;DebtCon;Mgr;0;0;0;237.56;1;24;35.043;1;5319
30000;74975;118886;DebtCon;Mgr;12;0;0;85.05;0;34;26.349;1;5320
30000;77853;114746;HomeImp;Other;6;NA;NA;114.58;10;21;43.295;1;5321
30000;79044;118685;DebtCon;Mgr;12;0;0;92.12;1;34;27.225;1;5322
30000;12223;35875.06;DebtCon;Other;28.5;0;0;199.83;0;15;NA;1;5323
30000;187000;293000;DebtCon;Other;28;0;0;156.63;0;23;NA;1;5324
30000;32657;76000;DebtCon;Other;NA;NA;NA;288.33;0;16;NA;1;5325
30000;48000;97000;DebtCon;Office;3;0;0;173.5;2;25;NA;1;5326
30000;224000;282000;DebtCon;ProfExe;5;0;1;209.37;0;30;NA;1;5327
30000;8875;57000;DebtCon;Other;0;0;0;100.47;1;6;NA;1;5328
30000;NA;50000;HomeImp;Office;4;0;1;118.67;1;15;NA;0;5329
30000;17696;53100;DebtCon;Mgr;20;4;5;147.87;0;28;NA;0;5330
30000;176000;240000;DebtCon;ProfExe;1;1;0;198.87;2;13;NA;0;5331
30000;NA;46200;0;0;0;1;3;200.93;10;15;NA;0;5332
30000;109583;153132;DebtCon;ProfExe;10;0;0;162.38;1;16;33.76;1;5333
30000;15214;38094;DebtCon;Other;26;0;0;199.47;0;15;39.55;1;5334
30000;20000;38000;DebtCon;Other;0.9;0;0;59.83;0;7;NA;1;5335
30100;24350;40356;DebtCon;Other;0;0;0;81.84;0;6;13.41;1;5336
30100;92249;NA;HomeImp;Office;2;1;0;180.68;0;21;31.089;0;5337
30100;138322;186139;DebtCon;ProfExe;2;0;0;215.75;2;19;39.189;1;5338
30100;228006;285921;DebtCon;ProfExe;15;0;0;250.54;2;25;27.813;1;5339
30100;78124;116280;DebtCon;Mgr;10;0;0;73.75;1;35;26.406;1;5340
30100;42747;71360;DebtCon;Other;10;NA;NA;89.52;NA;24;34.037;1;5341
30200;36000;73500;DebtCon;Office;14;0;1;202.97;0;33;NA;0;5342
30200;80951;116160;DebtCon;ProfExe;19;4;0;130.36;0;58;50.353;0;5343
30200;124000;171366;DebtCon;Mgr;13;0;0;176.5;2;28;NA;1;5344
30200;20956;39333;DebtCon;Other;0;1;0;73.39;0;7;13.495;1;5345
30200;106594;148695;DebtCon;Other;13;0;0;239.92;1;39;41.275;1;5346
30200;34955;79556;DebtCon;Other;8;NA;NA;121.02;NA;23;32.805;1;5347
30300;137927;182588;DebtCon;ProfExe;1;1;0;248.98;1;18;40.362;1;5348
30300;NA;52545;0;0;1;1;3;187.72;10;15;2.594;0;5349
30300;54352;79302;DebtCon;Office;0;0;0;152.2;3;19;41.629;1;5350
30300;109859;153240;DebtCon;ProfExe;10;0;0;172.69;0;17;34.549;1;5351
30300;18306;66747;DebtCon;Other;1;0;0;95.18;1;6;37.583;1;5352
30300;36014;76525;DebtCon;Mgr;14;0;0;88.93;5;16;34.937;1;5353
30400;45747;78829;DebtCon;Office;0;0;0;174.36;3;18;41.257;1;5354
30400;40386;68120;DebtCon;Mgr;12;1;0;98.82;5;15;34.02;1;5355
30400;46948;80473;DebtCon;Office;0;0;0;151.6;2;19;37.754;1;5356
30400;55429;103948;DebtCon;Office;3;0;0;182.48;1;25;35.151;1;5357
30500;77246;121758;DebtCon;Mgr;10;0;0;79.21;0;34;26.522;1;5358
30500;57516;103086;DebtCon;Office;3;0;0;166.2;2;24;37.814;1;5359
30500;113822;148478;DebtCon;ProfExe;10;0;0;165.79;0;16;31.163;1;5360
30500;108736;147531;DebtCon;Other;13;0;0;228.61;1;40;43.123;1;5361
30500;138082;181157;DebtCon;ProfExe;2;1;0;219.25;1;19;40.875;1;5362
30500;10952;65166;DebtCon;Other;0;0;0;91.95;1;6;37.693;1;5363
30500;124225;181129;DebtCon;Mgr;11;0;0;189.44;2;28;43.168;1;5364
30500;18375;61738;DebtCon;Mgr;20;3;5;141.7;0;28;45.355;0;5365
30600;35332;71898;DebtCon;Other;10;NA;NA;115.21;NA;24;33.071;1;5366
30600;78355;124426;DebtCon;Mgr;11;0;0;81.22;1;34;25.943;1;5367
30600;231344;284199;DebtCon;ProfExe;7;0;1;202.53;0;29;15.824;1;5368
30600;54372;78653;DebtCon;Office;0;0;0;156.41;3;19;40.611;1;5369
30700;36804;83295;DebtCon;Other;NA;NA;NA;289.4;0;15;42.214;1;5370
30700;14834;64870;DebtCon;Other;1;0;0;99.7;1;5;36.692;1;5371
30800;129062;176389;DebtCon;Mgr;13;0;0;184.32;2;28;40.894;1;5372
30800;29226;44735;DebtCon;Other;1;0;0;66.24;0;7;13.784;1;5373
30800;15428;45495;DebtCon;Other;28;0;0;200.51;0;15;42.388;1;5374
30800;195221;293118;DebtCon;Other;29;0;0;151.96;0;22;38.181;1;5375
30800;147577;187129;DebtCon;Office;11;0;0;NA;0;0;42.362;0;5376
30800;21172;37333;DebtCon;Other;30;0;0;208.5;0;15;41.358;1;5377
30800;125787;175196;DebtCon;Mgr;13;0;0;157.88;2;29;41.351;1;5378
30800;54981;82038;DebtCon;Office;2;0;0;165.08;2;19;41.239;1;5379
30900;230978;291013;DebtCon;ProfExe;12;0;1;268.39;1;26;26.248;1;5380
30900;189798;301984;DebtCon;Other;28;0;0;150.92;0;22;37.237;1;5381
30900;106717;NA;DebtCon;Mgr;4;2;4;172.43;0;13;47.796;0;5382
30900;190480;298239;DebtCon;Other;27;0;1;164.6;0;23;39.601;1;5383
31000;133471;188154;DebtCon;ProfExe;0;0;0;218.54;2;18;40.315;1;5384
31000;67794;103535;DebtCon;Mgr;7;0;1;116.9;1;31;44.065;0;5385
31000;37507;71612;DebtCon;Other;10;NA;NA;112.87;NA;24;31.784;1;5386
31000;118000;167000;DebtCon;ProfExe;17;0;0;127.03;1;17;NA;1;5387
31000;30000;72000;DebtCon;Mgr;20;2;0;127.3;1;14;NA;0;5388
31000;13542;58827;DebtCon;Other;0;0;0;92.13;0;6;36.257;1;5389
31000;51370;103298;DebtCon;Office;0;0;0;175.61;2;25;38.093;1;5390
31100;73386;108864;HomeImp;Other;5;NA;NA;119.54;10;21;42.827;1;5391
31100;136521;188264;DebtCon;ProfExe;1;1;0;227.65;2;19;38.519;1;5392
31200;22907;46357;DebtCon;Other;0;0;0;62.42;0;6;15.028;1;5393
31200;234304;290923;DebtCon;ProfExe;14;0;1;260.92;2;26;27.057;1;5394
31200;14906;64767;DebtCon;Other;0;0;0;80.36;0;5;35.039;1;5395
31200;124295;176185;DebtCon;Mgr;12;0;0;171.21;1;27;43.177;1;5396
31200;15557;62847;DebtCon;Other;0;0;0;99.56;1;6;37.394;1;5397
31200;38352;80550;DebtCon;Mgr;21;1;0;116.44;0;14;35.382;0;5398
31300;33658;76624;DebtCon;Other;NA;NA;NA;286.7;0;15;40.357;1;5399
31300;119911;171916;DebtCon;ProfExe;16;0;0;140.45;0;16;27.69;1;5400
31300;188655;298090;DebtCon;Other;28;0;0;153.09;0;22;40.297;1;5401
31300;106960;144201;DebtCon;Other;15;0;0;230.41;0;40;42.667;1;5402
31400;12617;36082;DebtCon;Other;30;0;0;205.46;0;15;41.979;1;5403
31400;16209;62450;DebtCon;Other;1;0;0;108.39;1;6;38.121;1;5404
31400;37750;76204;DebtCon;Other;NA;NA;NA;268.26;0;16;41.449;1;5405
31500;16800;NA;DebtCon;0;12;1;2;110.63;4;20;NA;0;5406
31500;15391;NA;HomeImp;0;2.6;6;1;57.83;0;8;NA;0;5407
31500;22100;35000;DebtCon;Other;1.9;2;0;85.23;2;14;NA;0;5408
31500;16000;43040;DebtCon;Other;0;1;1;98.43;1;11;NA;0;5409
31500;49020;100700;DebtCon;Office;4;0;0;169.69;1;25;36.035;1;5410
31500;10879;58089;DebtCon;Other;0;0;0;94.25;0;5;38.662;1;5411
31500;224572;282839;DebtCon;ProfExe;7;0;1;212.76;0;29;16.626;1;5412
31600;11478;66275;DebtCon;Other;1;0;0;97.2;1;5;35.945;1;5413
31600;15036;44220;DebtCon;Other;28;0;0;204.7;0;14;42.618;1;5414
31700;72809;109678;HomeImp;Other;5;NA;NA;117.47;10;21;41.513;1;5415
31700;55247;103246;DebtCon;Office;3;0;0;177.28;1;25;35.303;1;5416
31800;60279;97875;DebtCon;Mgr;6;0;11;312.43;0;46;NA;0;5417
31800;34302;77481;DebtCon;Other;10;NA;NA;123.47;NA;24;33.635;1;5418
31800;126316;180750;DebtCon;Mgr;14;0;0;167.86;2;28;42.633;1;5419
31800;70680;114720;HomeImp;Other;5;NA;NA;115.85;11;20;43.069;1;5420
31800;71553;111237;HomeImp;Other;6;NA;NA;114.12;10;20;41.457;1;5421
31800;125864;175163;DebtCon;Mgr;12;0;0;174.21;2;28;40.585;1;5422
31800;37100;74796;DebtCon;Other;10;NA;NA;109.78;NA;23;33.689;1;5423
31800;226152;283022;DebtCon;ProfExe;4;0;1;209.3;0;29;15.734;1;5424
31800;195134;299299;DebtCon;Other;29;0;0;161.89;0;22;38.637;1;5425
31900;34498;82962;DebtCon;Other;NA;NA;NA;285.3;0;16;41.155;1;5426
31900;15150;61388;DebtCon;Other;1;0;0;101.86;1;5;37.817;1;5427
31900;104092;143832;DebtCon;Other;15;0;0;235.2;1;40;43.692;1;5428
31900;23517;47805;DebtCon;Other;0;0;0;78.81;0;7;16.728;1;5429
31900;83226;115509;DebtCon;Mgr;11;0;0;79.03;0;34;26.522;1;5430
31900;16363;43218;DebtCon;Other;29;0;0;200.3;0;14;42.094;1;5431
32000;42478;85942;DebtCon;Other;NA;NA;NA;278.36;0;16;40.257;1;5432
32000;33148;69965;DebtCon;ProfExe;13;2;4;112.51;3;27;36.022;0;5433
32000;35219;76888;DebtCon;Other;9;NA;NA;110.45;NA;23;32.364;1;5434
32000;232000;36300;DebtCon;Mgr;3;0;2;206.03;3;50;NA;1;5435
32000;92400;215000;0;Self;2.5;1;3;165.33;1;40;NA;0;5436
32000;22832;43358;DebtCon;Other;1;0;0;68.33;0;7;13.666;1;5437
32100;127901;176592;DebtCon;Mgr;12;0;0;186.6;2;27;40.959;1;5438
32100;120725;168783;DebtCon;ProfExe;15;0;0;121.56;1;17;27.902;1;5439
32200;16232;60238;DebtCon;Other;0;0;0;116.73;1;5;37.999;1;5440
32200;118793;171024;DebtCon;ProfExe;16;0;0;119.6;1;16;29.011;1;5441
32200;188427;293790;DebtCon;Other;27;0;0;157.73;0;23;37.066;1;5442
32200;108871;151667;DebtCon;Other;11;0;0;227.42;0;40;40.183;1;5443
32300;235343;45270;DebtCon;Mgr;3;0;1;210.92;3;49;41.265;1;5444
32300;195243;294372;DebtCon;Other;27;0;0;150.21;0;22;39.073;1;5445
32300;14163;60626;DebtCon;Other;0;0;0;109.03;1;6;36.501;1;5446
32300;167000;221100;DebtCon;Mgr;4;0;0;185.7;3;21;NA;0;5447
32300;23448;45557;DebtCon;Other;0;0;0;69.2;0;7;15.778;1;5448
32300;28213;40515;DebtCon;Other;0;0;0;55.04;0;7;15.397;1;5449
32300;133193;174905;DebtCon;Mgr;13;0;0;177.05;1;28;39.476;1;5450
32300;194350;299720;DebtCon;Other;28;0;0;170.2;0;23;40.252;1;5451
32300;41877;78220;DebtCon;Other;8;NA;NA;122;NA;23;31.876;1;5452
32400;51220;106361;DebtCon;Office;3;0;0;172.36;2;24;36.489;1;5453
32400;103000;149500;DebtCon;Mgr;12;1;0;88.23;2;38;NA;0;5454
32400;128523;179390;DebtCon;Mgr;13;0;0;150.08;1;28;43.144;1;5455
32500;124548;169881;DebtCon;ProfExe;16;0;0;129.52;1;17;28.851;1;5456
32500;193409;297294;DebtCon;Other;30;0;0;150.8;0;22;40.593;1;5457
32500;232057;286938;DebtCon;ProfExe;15;0;1;249.95;2;26;25.255;1;5458
32600;17918;40000;DebtCon;Mgr;7;0;0;45.67;0;7;NA;1;5459
32600;233216;38583;DebtCon;Mgr;4;0;1;226.15;2;49;40.222;1;5460
32600;79874;125000;DebtCon;Mgr;30;0;0;340.9;0;20;NA;1;5461
32700;14955;38584;DebtCon;Other;29;0;0;197.99;0;14;41.529;1;5462
32700;39796;77819;DebtCon;Other;NA;NA;NA;294.43;0;15;40.237;1;5463
32800;35458;78116;DebtCon;Other;9;NA;NA;126.52;NA;23;33.688;1;5464
32800;13781;43371;DebtCon;Other;28;0;0;203.84;0;14;40.658;1;5465
32800;189564;296728;DebtCon;Other;27;0;0;155.54;0;23;38.053;1;5466
32800;37231;80347;DebtCon;Other;9;NA;NA;113.94;NA;24;32.17;1;5467
32900;232792;293949;DebtCon;ProfExe;13;0;1;275.7;1;26;27.878;1;5468
32900;NA;55657;0;0;1;1;3;210.01;10;15;1.909;0;5469
32900;49709;101222;DebtCon;Office;2;0;0;181.91;2;24;35.046;1;5470
32900;9200;66056;DebtCon;Other;0;0;0;107.67;1;6;37.19;1;5471
32900;37265;76154;DebtCon;Other;7;NA;NA;128.73;NA;23;34.858;1;5472
33000;18026;57436;DebtCon;Other;0;0;0;94.12;0;5;37.75;1;5473
33000;232113;46286;DebtCon;Mgr;3;0;1;214.35;2;50;42.512;1;5474
33000;54821;104724;DebtCon;Office;1;0;0;164.3;1;24;34.392;1;5475
33000;153000;164000;DebtCon;Office;9;0;0;117.67;4;32;NA;0;5476
33000;138000;190000;DebtCon;ProfExe;22;0;0;188.17;1;22;NA;1;5477
33000;227543;289091;DebtCon;ProfExe;3;0;0;203.94;0;29;17.426;1;5478
33000;104422;152298;DebtCon;Other;15;0;0;227.68;0;40;42.282;1;5479
33100;236847;46091;DebtCon;Mgr;1;0;2;205.65;3;49;41.833;1;5480
33100;111917;156552;DebtCon;Mgr;12;0;0;107.29;2;37;41.442;0;5481
33100;238018;44379;DebtCon;Mgr;3;0;2;195.37;3;49;40.416;1;5482
33200;36705;78040;DebtCon;Mgr;19;2;0;120.09;0;13;35.016;0;5483
33200;195971;298682;DebtCon;Other;29;0;0;138.57;0;22;39.888;1;5484
33200;119049;175867;DebtCon;ProfExe;17;0;0;112.47;0;16;28.518;1;5485
33200;57419;103648;DebtCon;Office;4;0;0;175.39;1;25;34.286;1;5486
33200;23858;40268;DebtCon;Other;0;0;0;56.6;0;7;16.696;1;5487
33200;140690;195001;DebtCon;ProfExe;21;0;0;177.25;0;22;38.981;1;5488
33300;19675;47894;DebtCon;Mgr;6;0;0;42.44;0;7;36.669;1;5489
33400;59000;85000;HomeImp;Self;2;0;7;240.43;3;26;NA;0;5490
33400;20921;37363;DebtCon;Other;28;0;0;198.9;0;14;42.556;1;5491
33400;37262;76717;DebtCon;Other;9;NA;NA;131.04;NA;24;32.021;1;5492
33500;73761;117729;DebtCon;Mgr;11;0;0;62.12;0;35;25.462;1;5493
33500;54079;66261;HomeImp;Mgr;15;4;0;142;0;14;NA;0;5494
33500;18934;42328;DebtCon;Mgr;5;0;0;38.7;0;6;34.222;1;5495
33500;37843;80771;DebtCon;Other;10;NA;NA;108;NA;23;33.962;1;5496
33500;240157;42013;DebtCon;Mgr;3;0;2;201.61;2;50;41.645;1;5497
33500;49292;104421;DebtCon;Office;1;0;0;161.83;1;25;36.896;1;5498
33500;18804;43982;DebtCon;Mgr;7;0;0;46.76;0;6;34.98;1;5499
33600;87451;131949;DebtCon;Mgr;30;0;0;342.47;0;20;40.892;1;5500
33600;79877;118554;DebtCon;Mgr;9;0;0;78.33;1;35;25.012;1;5501
33600;233630;284049;DebtCon;ProfExe;4;0;0;218.99;0;30;14.072;1;5502
33700;73877;124834;DebtCon;Mgr;10;0;0;68.48;0;34;25.96;1;5503
33700;142468;195770;DebtCon;ProfExe;22;0;0;200.86;1;22;36.505;1;5504
33700;12512;42634;DebtCon;Other;28;0;0;184.13;0;15;42.482;1;5505
33700;28956;45640;DebtCon;Other;0;0;0;59.04;0;6;16.495;1;5506
33700;132617;172152;DebtCon;Mgr;15;0;0;178.41;1;28;42.458;1;5507
33700;147522;198737;DebtCon;ProfExe;20;0;0;188.15;1;21;37.309;1;5508
33700;83471;133221;DebtCon;Mgr;29;0;0;334.58;0;19;39.096;1;5509
33700;26395;48905;DebtCon;Mgr;6;0;0;48.71;0;7;36.424;1;5510
33700;36851;78893;DebtCon;Other;NA;NA;NA;302.73;0;16;41.822;1;5511
33800;15648;43726;DebtCon;Other;29;0;0;198.45;0;14;42.512;1;5512
33900;128884;172094;DebtCon;Mgr;12;1;0;166.62;1;27;42.319;1;5513
33900;13154;62208;DebtCon;Other;1;0;0;111.98;1;5;37.467;1;5514
33900;232317;38412;DebtCon;Mgr;2;0;2;213.21;3;50;42.558;1;5515
33900;231455;290039;DebtCon;ProfExe;4;0;0;222.87;0;30;16.689;1;5516
34000;121625;169369;DebtCon;ProfExe;15;0;0;112.31;0;17;28.994;1;5517
34000;232312;286305;DebtCon;ProfExe;4;0;0;219.66;0;29;15.736;1;5518
34000;57025;103563;DebtCon;Office;3;0;0;173.49;2;24;36.914;1;5519
34100;139035;198788;DebtCon;ProfExe;23;0;0;171.96;1;22;37.686;1;5520
34100;241545;42189;DebtCon;Mgr;1;0;2;196.55;3;50;42.043;1;5521
34100;138523;196555;DebtCon;ProfExe;21;0;0;185.01;1;22;38.896;1;5522
34100;241931;36486;DebtCon;Mgr;1;0;2;196.01;3;50;42.459;1;5523
34200;119575;175235;DebtCon;ProfExe;16;0;0;131.54;1;16;27.15;1;5524
34300;89000;137000;DebtCon;Other;12;0;0;63.93;1;36;NA;1;5525
34300;146171;196270;DebtCon;ProfExe;19;0;0;195.56;1;21;37.95;1;5526
34300;118911;168901;DebtCon;ProfExe;16;0;0;134.73;0;17;28.818;1;5527
34400;97971;145124;DebtCon;Other;13;0;0;67.83;1;36;40.403;1;5528
34400;155536;169503;DebtCon;Office;10;0;0;107.71;4;32;58.827;0;5529
34500;109000;159500;DebtCon;Other;NA;0;0;250.63;3;14;NA;1;5530
34600;169960;224716;DebtCon;Mgr;2;0;0;182.07;2;21;32.71;0;5531
34600;27851;42623;DebtCon;Mgr;6;0;0;45.93;0;7;35.131;1;5532
34600;143542;195327;DebtCon;ProfExe;23;0;0;174.64;1;22;37.447;1;5533
34700;81688;131993;DebtCon;Mgr;27;0;0;327.49;0;19;41.213;1;5534
34800;115191;165667;DebtCon;Other;NA;0;0;244.1;4;14;36.131;1;5535
34800;121399;164000;DebtCon;Office;11;0;1;208;2;34;NA;0;5536
34800;138680;190729;DebtCon;ProfExe;21;0;0;198.12;0;21;35.577;1;5537
34800;139519;195663;DebtCon;ProfExe;22;0;0;182.66;0;22;36.956;1;5538
34900;121550;174507;DebtCon;ProfExe;17;0;0;110.94;1;17;30.699;1;5539
34900;236340;37598;DebtCon;Mgr;2;0;1;220.6;4;50;41.857;1;5540
35000;240994;39401;DebtCon;Mgr;3;0;1;210.5;3;50;42.968;1;5541
35000;239058;40848;DebtCon;Mgr;4;0;1;212.02;3;49;40.132;1;5542
35000;227000;316000;HomeImp;ProfExe;3;0;0;160.27;1;25;NA;0;5543
35000;31000;50000;DebtCon;Other;NA;0;0;NA;7;0;NA;1;5544
35000;197906;265000;DebtCon;ProfExe;4;0;0;246.57;0;32;NA;1;5545
35000;391000;505000;DebtCon;ProfExe;4.5;0;0;192.77;0;22;NA;0;5546
35100;33844;55100;DebtCon;Other;NA;0;0;NA;6;0;34.703;1;5547
35100;88197;132776;DebtCon;Mgr;30;0;0;333.05;0;20;39.295;1;5548
35200;239513;37076;DebtCon;Mgr;0;0;1;183.37;2;49;40.78;1;5549
35200;234682;37079;DebtCon;Mgr;2;0;1;216.67;2;50;40.41;1;5550
35200;239987;43028;DebtCon;Mgr;2;0;1;210.19;3;49;41.337;1;5551
35300;83439;134691;DebtCon;Mgr;30;0;0;355.81;0;20;41.883;1;5552
35400;90295;139602;DebtCon;Other;12;0;0;62.81;0;35;40.23;1;5553
35500;142713;196335;DebtCon;ProfExe;21;0;0;191.87;1;22;35.647;1;5554
35600;116080;163905;DebtCon;Other;NA;0;0;252.37;3;14;34.628;1;5555
35600;20552;46697;DebtCon;Mgr;7;0;0;45.14;0;6;36.063;1;5556
35600;31807;51823;DebtCon;Other;NA;0;0;NA;7;0;34.443;1;5557
35700;238104;43026;DebtCon;Mgr;3;0;1;206.65;3;49;41.277;1;5558
35800;207312;271738;DebtCon;ProfExe;4;0;0;228.8;0;32;32.682;1;5559
35800;93309;137370;DebtCon;Other;12;0;0;70.02;0;36;41.862;1;5560
36000;204292;268436;DebtCon;ProfExe;3;0;0;243.3;0;31;30.939;1;5561
36000;203680;270992;DebtCon;ProfExe;3;0;0;234.02;0;32;29.696;1;5562
36000;124000;176000;DebtCon;Other;21;NA;NA;257.7;5;35;NA;0;5563
36000;145908;190303;DebtCon;ProfExe;20;0;0;179.72;0;21;38.601;1;5564
36000;89270;127834;DebtCon;Mgr;30;0;0;350.62;0;20;38.669;1;5565
36100;94801;146627;DebtCon;Other;11;0;0;64.38;1;36;40.235;1;5566
36100;36948;56236;DebtCon;Other;NA;0;0;NA;7;0;31.058;1;5567
36100;233417;324987;HomeImp;ProfExe;4;0;0;152.25;0;25;21.863;0;5568
36200;38010;59111;DebtCon;Other;NA;0;0;NA;6;0;31.332;1;5569
36200;36974;54452;DebtCon;Other;NA;0;0;NA;7;0;31.164;1;5570
36200;36661;53622;DebtCon;Other;NA;0;0;NA;6;0;32.015;1;5571
36300;35287;56532;DebtCon;Other;NA;0;0;NA;7;0;32.625;1;5572
36300;22431;42834;DebtCon;Mgr;6;0;0;50.42;0;6;33.416;1;5573
36300;25867;43823;DebtCon;Mgr;6;0;0;56.13;0;6;33.677;1;5574
36300;26662;70000;DebtCon;ProfExe;5;0;0;190.8;2;18;NA;1;5575
36300;142395;195120;DebtCon;ProfExe;22;0;0;185.36;0;22;38.355;1;5576
36300;35072;74829;DebtCon;ProfExe;4;1;0;195.56;2;18;23.02;1;5577
36400;118040;164592;DebtCon;Other;NA;0;0;250;2;13;34.322;1;5578
36400;38263;57311;DebtCon;Other;NA;0;0;NA;7;0;31.537;1;5579
36400;86853;131508;DebtCon;Mgr;30;0;0;349.69;0;19;40.107;1;5580
36400;204419;268745;DebtCon;ProfExe;4;0;0;267.92;0;31;32.748;1;5581
36500;141200;195729;DebtCon;ProfExe;23;0;0;182.73;0;22;37.406;1;5582
36500;84978;125000;DebtCon;Self;10;0;1;213.07;0;64;NA;0;5583
36500;18101;42320;DebtCon;Mgr;7;0;0;49.75;0;7;36.501;1;5584
36500;114350;164159;DebtCon;Other;NA;0;0;245.52;3;13;37.071;1;5585
36500;87683;131532;DebtCon;Mgr;32;0;0;351.03;0;20;40.179;1;5586
36600;397299;512650;DebtCon;ProfExe;4;0;0;197.52;0;21;43.458;0;5587
36600;32590;58157;DebtCon;Other;NA;0;0;NA;6;0;33.017;1;5588
36800;35447;59890;DebtCon;Other;NA;0;0;NA;7;0;31.174;1;5589
36800;109378;163684;DebtCon;Other;NA;0;0;240.23;3;13;35.692;1;5590
36800;35077;53120;DebtCon;Other;NA;0;0;NA;6;0;34.985;1;5591
36800;125894;172184;DebtCon;Office;11;0;1;214.73;1;33;43.848;0;5592
36900;111151;155000;HomeImp;ProfExe;12;0;0;137.97;0;40;NA;0;5593
37000;34085;70596;DebtCon;ProfExe;3;0;0;195.36;2;18;25.592;1;5594
37000;93378;145000;DebtCon;Sales;15;NA;2;368.7;1;27;NA;0;5595
37000;36910;58338;DebtCon;Other;NA;0;0;NA;7;0;34.892;1;5596
37200;35515;76591;DebtCon;ProfExe;6;0;0;203.71;1;17;22.432;1;5597
37200;205922;267238;DebtCon;ProfExe;2;1;0;238.21;0;32;31.623;1;5598
37200;202627;268857;DebtCon;ProfExe;3;0;0;248.17;0;31;31.859;1;5599
37300;68789;86172;HomeImp;Self;2;0;6;235.64;2;25;114.051;0;5600
37400;96798;145550;DebtCon;Other;12;0;0;63.9;1;35;40.595;1;5601
37500;111248;159739;DebtCon;Other;NA;0;0;260.08;2;13;36.393;1;5602
37500;127000;190900;DebtCon;Mgr;NA;1;0;181.63;0;25;NA;1;5603
37600;33388;71282;DebtCon;ProfExe;4;0;0;202.11;2;18;25.197;1;5604
37600;141000;200300;HomeImp;ProfExe;5;0;0;145.63;0;31;NA;1;5605
37700;141260;205493;HomeImp;ProfExe;5;0;0;148.14;0;31;34.303;1;5606
37700;31687;76454;DebtCon;ProfExe;5;0;0;192.35;2;18;23.873;1;5607
37700;37200;51389;DebtCon;Other;NA;0;0;NA;6;0;32.774;1;5608
37800;31214;58282;DebtCon;Other;NA;0;0;NA;7;0;34.226;1;5609
37800;111412;166682;DebtCon;Other;NA;0;0;251.96;3;14;34.883;1;5610
37900;201996;272874;DebtCon;ProfExe;3;0;0;249.83;0;32;31.428;1;5611
37900;150044;202894;HomeImp;ProfExe;5;0;0;156.03;0;30;36.311;1;5612
38000;58200;108000;DebtCon;Mgr;16;0;1;195.83;0;22;NA;1;5613
38000;24447;NA;DebtCon;Office;3;0;4;134.9;2;25;NA;0;5614
38000;106000;160000;DebtCon;Other;24;0;6;240.47;0;33;NA;0;5615
38000;290000;364000;DebtCon;ProfExe;0.3;0;0;126.83;6;32;NA;0;5616
38000;97759;139899;DebtCon;Other;11;0;0;62.86;1;36;41.788;1;5617
38000;94083;132791;DebtCon;Self;10;0;1;212.99;0;64;62.802;0;5618
38100;204071;270794;DebtCon;ProfExe;3;0;0;230.4;0;32;31.37;1;5619
38100;33446;73289;DebtCon;ProfExe;5;0;0;180.85;1;18;23.82;1;5620
38100;67559;113024;DebtCon;Mgr;16;0;0;190.68;0;22;40.24;1;5621
38100;93544;142231;DebtCon;Other;11;0;0;55.11;0;36;41.295;1;5622
38200;128081;196037;DebtCon;Mgr;NA;0;0;197.87;0;24;32.568;1;5623
38200;147457;210065;HomeImp;ProfExe;3;0;0;148.73;0;31;35.895;1;5624
38200;92227;143087;DebtCon;Other;13;0;0;61.18;1;36;40.33;1;5625
38300;93255;144457;DebtCon;Other;10;0;0;73.66;1;36;41.939;1;5626
38400;31458;71821;DebtCon;ProfExe;4;0;0;191.98;2;17;24.985;1;5627
38600;136879;191860;DebtCon;Mgr;NA;1;0;185.31;0;25;35.059;1;5628
